,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
2375,1555502_at,0.58587821710871,0.21695480578936718,0.82824356578258
2376,1555503_a_at,0.8640660424271702,1.0987711131913112,0.27186791514565967
2377,1555504_at,0.7813728747295492,0.7768381755683792,0.4372542505409016
2378,1555505_a_at,0.4832528356378319,-0.0419912527334259,0.9665056712756638
2379,1555509_a_at,0.9496177024520935,1.6411581276647291,0.10076459509581294
2380,1555510_at,0.43055413611371507,-0.17496355305594127,0.8611082722274301
2381,1555513_at,0.9580632184413314,1.7286399041926999,0.0838735631173374
2382,1555514_a_at,0.8700791334832803,1.1267652816802618,0.2598417330334394
2383,1555515_a_at,0.9686711141246237,1.861612204515215,0.06265777175075266
2384,1555516_at,0.9423339103659903,1.5746719775034714,0.1153321792680194
2385,1555517_at,0.33599741911300973,-0.4234117983953779,0.6719948382260195
2386,1555519_at,0.37375174990605853,-0.32193293762293196,0.7475034998121171
2387,1555520_at,7.648081383782035e-05,-3.786211288130569,0.0001529616276756407
2388,1555522_s_at,0.01788366621100438,-2.0995626366712954,0.03576733242200876
2389,1555523_a_at,0.5334648293806463,0.0839825054668518,0.9330703412387074
2390,1555526_a_at,0.000818187367394738,-3.149343955006943,0.001636374734789476
2391,1555527_at,0.36451060467061447,-0.34642783505076374,0.7290212093412289
2392,1555529_at,0.8212941606740813,0.9203082890742511,0.3574116786518372
2393,1555533_at,0.7935581308122399,0.8188294283018052,0.41288373837552006
2394,1555535_at,0.9447184874048153,1.5956676038701845,0.11056302519036923
2395,1555536_at,0.868593411861623,1.1197667395580242,0.26281317627675416
2396,1555538_s_at,0.6829274967988124,0.4759008643121603,0.6341450064023753
2397,1555539_at,0.9691615052340149,1.8686107466374529,0.06167698953197019
2398,1555540_at,0.4665351706193537,-0.0839825054668518,0.9330703412387074
2399,1555542_at,0.9116072088679295,1.3507186295918665,0.1767855822641412
2400,1555543_a_at,0.031576489279998905,-1.8581129334540962,0.06315297855999781
2401,1555544_a_at,0.817614421748607,0.9063112048297758,0.364771156502786
2402,1555545_at,0.7601710065529071,0.7068527543460027,0.4796579868941857
2403,1555546_a_at,0.9959208698631653,2.645448922205832,0.008158260273669404
2404,1555547_at,0.8670960013399152,1.1127681974357866,0.2658079973201696
2405,1555548_at,0.8258275930566863,0.9378046443798452,0.3483448138866274
2406,1555550_at,0.40054081558446175,-0.2519475164005554,0.8010816311689235
2407,1555551_at,0.719338995397296,0.580878996145725,0.5613220092054081
2408,1555553_a_at,0.8815465963741369,1.182753618658163,0.2369068072517262
2409,1555554_at,0.850663548049202,1.039283505152291,0.2986729039015962
2410,1555555_at,0.6703602547296618,0.440908153700972,0.6592794905406765
2411,1555557_a_at,0.6652779486835745,0.4269110694564967,0.669444102632851
2412,1555558_at,0.6550227822394136,0.3989169009675461,0.6899544355211729
2413,1555559_s_at,0.13140658813837708,-1.1197667395580242,0.26281317627675416
2414,1555560_at,0.9653241456938895,1.8161216807206704,0.069351708612221
2415,1555561_a_at,0.8258275930566863,0.9378046443798452,0.3483448138866274
2416,1555562_a_at,0.45819658054695056,-0.10497813183356476,0.9163931610939011
2417,1555564_a_at,0.9431375969739302,1.581670519625709,0.11372480605213954
2418,1555565_s_at,0.854693966112253,1.0567798604578853,0.290612067775494
2419,1555567_s_at,0.9881057839332332,2.260529105482761,0.023788432133533443
2420,1555568_at,0.016114698808485244,-2.141553889404721,0.03222939761697049
2421,1555569_a_at,0.1329039986600848,-1.1127681974357866,0.2658079973201696
2422,1555571_at,0.43055413611371507,-0.17496355305594127,0.8611082722274301
2423,1555572_at,0.4665351706193537,-0.0839825054668518,0.9330703412387074
2424,1555573_at,0.2054449235350317,-0.822328699362924,0.4108898470700634
2425,1555575_a_at,0.26439021667996515,-0.6298687910013886,0.5287804333599303
2426,1555578_at,0.2290904853249009,-0.741845464957191,0.4581809706498018
2427,1555579_s_at,0.08291753201647278,-1.385711340203055,0.16583506403294557
2428,1555580_at,0.036877718901092836,-1.7881275122317197,0.07375543780218567
2429,1555581_a_at,0.8072533476051985,0.8678192231574687,0.385493304789603
2430,1555585_a_at,0.9267766498424053,1.4521974903643124,0.1464467003151894
2431,1555586_at,0.7469304592644952,0.6648615016125768,0.5061390814710096
2432,1555587_at,0.8465591737060973,1.021787149846697,0.3068816525878053
2433,1555590_a_at,0.9485189925876342,1.6306603144813727,0.10296201482473166
2434,1555591_at,0.9571146494785985,1.7181420910093432,0.08577070104280311
2435,1555594_a_at,0.12409447336891083,-1.1547594501692124,0.24818894673782166
2436,1555595_at,0.014497844189861565,-2.183545142138147,0.02899568837972313
2437,1555598_a_at,0.8346729862279209,0.9727973549910335,0.3306540275441583
2438,1555600_s_at,0.9160083390034652,1.3787127980808171,0.16798332199306942
2439,1555601_at,0.9499797586099726,1.644657398725848,0.10004048278005469
2440,1555602_a_at,0.5872412330429644,0.220454076850486,0.8255175339140713
2441,1555603_at,0.6652779486835745,0.4269110694564967,0.669444102632851
2442,1555605_x_at,0.816687141798973,0.902811933768657,0.366625716402054
2443,1555606_a_at,0.29137044197456924,-0.5493855565956556,0.5827408839491385
2444,1555608_at,0.31582699859802654,-0.4794001353732791,0.6316539971960531
2445,1555609_a_at,0.8948496533801582,1.2527390398805396,0.2103006932396837
2446,1555610_at,0.7074279469284729,0.5458862855345368,0.5851441061430542
2447,1555611_s_at,0.7074279469284729,0.5458862855345368,0.5851441061430542
2448,1555612_s_at,0.6381155929940385,0.35342637717300135,0.723768814011923
2449,1555613_a_at,0.05148100741236583,-1.6306603144813727,0.10296201482473166
2450,1555614_at,0.38976112267013585,-0.27994168488950605,0.7795222453402717
2451,1555616_at,0.23765956810127314,-0.7138512964682404,0.4753191362025463
2452,1555617_x_at,0.8482098041596093,1.0287856919689347,0.30358039168078144
2453,1555618_s_at,0.002731187834207823,-2.7784212225283476,0.005462375668415646
2454,1555620_a_at,0.9310545331936391,1.483690929914382,0.1378909336127219
2455,1555623_at,0.5027919915619445,0.0069985421222376505,0.9944160168761109
2456,1555624_a_at,0.8973751706723976,1.2667361241250148,0.20524965865520495
2457,1555626_a_at,0.00010111041139626409,-3.7162258669081925,0.00020222082279252817
2458,1555627_s_at,0.9795021898182794,2.043574299693394,0.04099562036344125
2459,1555628_a_at,0.9976019022311452,2.820412475261773,0.004796195537709598
2460,1555629_at,0.9046866426469897,1.3087273768584406,0.19062671470602055
2461,1555630_a_at,0.9989381328307345,3.0723599916623288,0.002123734338530948
2462,1555631_at,0.6102388773298641,0.27994168488950605,0.7795222453402717
2463,1555632_at,0.9827235554184138,2.1135597209157706,0.03455288916317225
2464,1555634_a_at,0.9999999851202168,5.54284536081222,2.9759566461300774e-08
2465,1555636_at,0.9534872939732111,1.6796501093370362,0.0930254120535778
2466,1555638_a_at,0.9999999976545191,5.8577797563129135,4.690961835142668e-09
2467,1555639_a_at,0.34497721776058643,-0.3989169009675461,0.6899544355211729
2468,1555640_at,0.9423339103659903,1.5746719775034714,0.1153321792680194
2469,1555643_s_at,0.999999999807753,6.260195928341578,3.844940889427781e-10
2470,1555645_at,0.8465591737060973,1.021787149846697,0.3068816525878053
2471,1555646_at,0.9541645344554387,1.6866486514592738,0.09167093108912268
2472,1555647_a_at,0.9499797586099726,1.644657398725848,0.10004048278005469
2473,1555648_at,0.37110373983853223,-0.32893147974516956,0.7422074796770645
2474,1555650_at,0.9534872939732111,1.6796501093370362,0.0930254120535778
2475,1555651_at,0.9728602329262397,1.924599083615354,0.05427953414752055
2476,1555653_at,0.8072533476051985,0.8678192231574687,0.385493304789603
2477,1555655_at,0.8625334609873692,1.0917725710690735,0.2749330780252618
2478,1555656_at,0.7134128224030531,0.5633826408401309,0.5731743551938936
2479,1555659_a_at,0.9945199760983916,2.543970061433386,0.010960047803216782
2480,1555661_at,0.8562854513006298,1.063778402580123,0.28742909739874034
2481,1555662_s_at,0.9143776037749118,1.3682149848974607,0.1712447924501762
2482,1555664_at,0.93645548304749,1.525682182647808,0.12708903390501985
2483,1555665_at,0.8258275930566863,0.9378046443798452,0.3483448138866274
2484,1555666_at,0.9093432267863486,1.3367215453473913,0.18131354642730269
2485,1555668_a_at,0.8594330192346782,1.0777754868245983,0.28113396153064374
2486,1555671_at,0.7644990460451635,0.720849838590478,0.4710019079096729
2487,1555673_at,0.2530695407355048,-0.6648615016125768,0.5061390814710096
2488,1555675_at,0.9531456745395078,1.6761508382759174,0.09370865092098435
2489,1555676_s_at,0.912723277060477,1.3577171717141043,0.1745534458790462
2490,1555677_s_at,0.010075724982188443,-2.3235159845829,0.020151449964376886
2491,1555678_at,0.5611824876082976,0.15396792668922832,0.8776350247834047
2492,1555679_a_at,0.06894546680636095,-1.483690929914382,0.1378909336127219
2493,1555680_a_at,0.995524965133739,2.6139554826557627,0.008950069732522067
2494,1555681_at,0.8014532731931747,0.8468235967907558,0.39709345361365045
2495,1555682_at,0.290171138692245,-0.5528848276567744,0.58034227738449
2496,1555685_at,0.9398691815776252,1.5536763511367584,0.12026163684474944
2497,1555687_a_at,0.11166019273603911,-1.2177463292693513,0.22332038547207822
2498,1555688_s_at,0.566694597402851,0.1679650109337036,0.866610805194298
2499,1555689_at,0.7469304592644952,0.6648615016125768,0.5061390814710096
2500,1555691_a_at,0.00157154961003545,-2.9533847755842886,0.0031430992200709
2501,1555692_at,0.9661214998533783,1.8266194939040268,0.06775700029324357
