,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
16572,207126_x_at,0.271228534,-0.611260393,0.542457069
9224,1569448_at,0.271232398,-0.61124867,0.542464797
6834,1562817_at,0.271248521,-0.611199754,0.542497043
48393,239144_at,0.271258762,-0.611168685,0.542517523
35703,226447_at,0.271311777,-0.611007851,0.542623554
46220,236971_at,0.271367987,-0.610837343,0.542735973
41123,231869_at,0.271369475,-0.610832829,0.54273895
30685,221402_at,0.271369862,-0.610831656,0.542739724
36768,227514_at,0.271383309,-0.610790867,0.542766619
21892,212587_s_at,0.271385794,-0.610783329,0.542771588
34374,225117_at,0.271409103,-0.610712631,0.542818206
6042,1561485_at,0.271436706,-0.610628913,0.542873412
21417,212111_at,0.271452851,-0.610579947,0.542905702
38374,229120_s_at,0.271460396,-0.610557067,0.542920791
51735,242486_at,0.271482281,-0.610490695,0.542964563
27898,218613_at,0.271487795,-0.610473975,0.542975589
22388,213085_s_at,0.271498918,-0.610440244,0.542997835
45686,236437_at,0.271537085,-0.610324504,0.54307417
10811,201363_s_at,0.271553783,-0.610273873,0.543107566
53926,244676_s_at,0.271638129,-0.610018136,0.543276259
41510,232256_s_at,0.271685926,-0.609873235,0.543371853
30569,221286_s_at,0.271721956,-0.609764015,0.543443913
24184,214889_at,0.271771831,-0.609612838,0.543543662
5913,1561306_s_at,0.271772642,-0.60961038,0.543545284
44493,235244_at,0.271777033,-0.609597071,0.543554066
34790,225533_at,0.271787053,-0.609566703,0.543574105
6346,1562006_at,0.271793456,-0.609547296,0.543586911
10519,201071_x_at,0.271820373,-0.609465715,0.543640746
23828,214529_at,0.271824623,-0.609452835,0.543649246
15384,205937_at,0.271850927,-0.609373118,0.543701854
29115,219831_at,0.271892744,-0.609246393,0.543785489
10193,200745_s_at,0.271906946,-0.609203359,0.543813892
35387,226131_s_at,0.271914673,-0.609179943,0.543829347
33757,224496_s_at,0.271926633,-0.609143705,0.543853265
7254,1563539_at,0.271960841,-0.609040054,0.543921681
21409,212103_at,0.272052437,-0.608762548,0.544104874
25228,215935_at,0.272056749,-0.608749485,0.544113498
48408,239159_at,0.272086437,-0.608659551,0.544172875
2828,1556170_at,0.272091516,-0.608644166,0.544183033
10025,200084_at,0.272115434,-0.608571718,0.544230867
33384,224110_at,0.272118131,-0.608563548,0.544236261
962,1553570_x_at,0.272136058,-0.608509246,0.544272116
21028,211707_s_at,0.272175704,-0.608389164,0.544351409
27933,218649_x_at,0.27218389,-0.608364372,0.54436778
13611,204164_at,0.272237158,-0.608203051,0.544474316
2702,1555971_s_at,0.272238073,-0.60820028,0.544476146
13825,204378_at,0.272249557,-0.608165502,0.544499114
32905,223629_at,0.272292919,-0.608034195,0.544585838
37848,228594_at,0.272297002,-0.60802183,0.544594004
20032,210647_x_at,0.27235535,-0.607845161,0.5447107
19868,210471_s_at,0.272359639,-0.607832176,0.544719278
23758,214459_x_at,0.272421393,-0.607645216,0.544842785
24262,214967_at,0.272513024,-0.607367839,0.545026049
33834,224575_at,0.272523775,-0.607335299,0.545047551
1176,1553881_at,0.272572269,-0.607188528,0.545144537
31629,222350_at,0.27257322,-0.607185649,0.54514644
10628,201180_s_at,0.272604808,-0.607090051,0.545209616
10101,200653_s_at,0.272679783,-0.60686317,0.545359566
39047,229793_at,0.272688964,-0.60683539,0.545377928
9680,1570176_at,0.272696619,-0.606812228,0.545393237
34069,224811_at,0.272699937,-0.606802188,0.545399873
40159,230905_at,0.272703568,-0.6067912,0.545407137
40138,230884_s_at,0.272711246,-0.60676797,0.545422491
7007,1563064_at,0.272734735,-0.606696899,0.54546947
41276,232022_at,0.272808279,-0.606474403,0.545616557
42103,232850_at,0.272809302,-0.606471307,0.545618604
3373,1556999_at,0.272822119,-0.606432533,0.545644238
39103,229849_at,0.272843048,-0.606369224,0.545686095
37188,227934_at,0.272858653,-0.606322019,0.545717306
9842,1570432_at,0.272880211,-0.60625681,0.545760422
48944,239695_at,0.272886224,-0.606238622,0.545772448
50553,241304_at,0.272888083,-0.606232998,0.545776167
52905,243656_at,0.272891248,-0.606223425,0.545782496
30502,221219_s_at,0.272892646,-0.606219198,0.545785291
13671,204224_s_at,0.272913271,-0.606156815,0.545826542
21444,212138_at,0.272938766,-0.606079704,0.545877532
21313,212006_at,0.272940108,-0.606075646,0.545880216
3447,1557121_s_at,0.272986958,-0.605933957,0.545973916
19955,210568_s_at,0.272987163,-0.605933337,0.545974326
14651,205204_at,0.273008265,-0.605869521,0.546016531
17795,208374_s_at,0.273018219,-0.60583942,0.546036439
45391,236142_at,0.273064117,-0.605700631,0.546128235
31850,222571_at,0.273089713,-0.605623239,0.546179426
48573,239324_at,0.273118122,-0.605537342,0.546236245
16367,206921_at,0.273121445,-0.605527295,0.546242891
49467,240218_at,0.273123972,-0.605519655,0.546247945
34265,225007_at,0.273125931,-0.605513733,0.546251862
3446,1557120_at,0.273138116,-0.605476894,0.546276232
8490,1566885_at,0.273153605,-0.605430067,0.546307209
6985,1563033_x_at,0.273176223,-0.605361686,0.546352447
3056,1556505_at,0.273238607,-0.605173106,0.546477213
41377,232123_at,0.273255713,-0.605121399,0.546511425
28044,218760_at,0.273258975,-0.605111539,0.546517949
51640,242391_at,0.273325254,-0.60491121,0.546650509
30841,221558_s_at,0.273328525,-0.604901326,0.54665705
46338,237089_at,0.273368368,-0.604780915,0.546736736
22648,213347_x_at,0.273383497,-0.604735195,0.546766994
26766,217481_x_at,0.273388831,-0.604719077,0.546777661
53718,244468_at,0.273408065,-0.604660952,0.54681613
48214,238965_at,0.273432739,-0.604586393,0.546865478
18044,208627_s_at,0.27344793,-0.604540492,0.54689586
42902,233651_s_at,0.273512715,-0.604344749,0.54702543
27624,218339_at,0.273518445,-0.604327439,0.547036889
22158,212853_at,0.273532781,-0.604284126,0.547065562
49587,240338_at,0.273570004,-0.604171673,0.547140009
38291,229037_at,0.273639333,-0.603962249,0.547278666
48917,239668_at,0.273645103,-0.603944823,0.547290205
29292,220008_at,0.273674517,-0.603855977,0.547349035
49890,240641_at,0.273677178,-0.603847941,0.547354356
18936,209523_at,0.273698803,-0.603782628,0.547397606
52060,242811_x_at,0.273701296,-0.6037751,0.547402591
9957,200016_x_at,0.273709466,-0.603750423,0.547418932
9857,1570471_at,0.273732006,-0.60368235,0.547464013
46531,237282_s_at,0.27376063,-0.603595908,0.54752126
2259,1555351_s_at,0.273773583,-0.603556793,0.547547166
21765,212460_at,0.273805465,-0.603460519,0.547610929
31031,221751_at,0.273828556,-0.603390792,0.547657113
21754,212449_s_at,0.27387191,-0.603259893,0.547743819
35861,226606_s_at,0.273894696,-0.603191098,0.547789391
53883,244633_at,0.273899133,-0.6031777,0.547798266
2048,1555079_at,0.273906767,-0.603154652,0.547813534
40747,231493_at,0.273935078,-0.603069182,0.547870156
22077,212772_s_at,0.273945697,-0.603037126,0.547891393
3955,1557877_s_at,0.273952331,-0.603017097,0.547904663
40686,231432_at,0.274019112,-0.602815511,0.548038224
33242,223967_at,0.274050399,-0.602721077,0.548100798
10153,200705_s_at,0.274072006,-0.602655862,0.548144012
3765,1557617_at,0.274109503,-0.602542695,0.548219006
48751,239502_at,0.274171579,-0.602355364,0.548343158
29591,220307_at,0.274235151,-0.602163542,0.548470301
7430,1563985_at,0.274274673,-0.602044297,0.548549346
5161,1560095_s_at,0.274280625,-0.602026341,0.548561249
9629,1570101_at,0.27428675,-0.60200786,0.5485735
52021,242772_x_at,0.274298018,-0.601973866,0.548596036
12484,203035_s_at,0.27431028,-0.601936873,0.548620561
33791,224530_s_at,0.27433625,-0.601858529,0.548672499
23697,214398_s_at,0.274381604,-0.601721714,0.548763209
396,1552809_at,0.274487533,-0.601402218,0.548975066
25523,216231_s_at,0.274487604,-0.601402003,0.548975209
52179,242930_at,0.274505726,-0.601347353,0.549011451
7302,1563649_at,0.274551607,-0.601208991,0.549103214
54431,47553_at,0.274553527,-0.601203202,0.549107054
16316,206870_at,0.274579821,-0.601123914,0.549159642
30299,221015_s_at,0.274659147,-0.600884737,0.549318294
45734,236485_at,0.274703487,-0.60075106,0.549406974
39499,230245_s_at,0.274703684,-0.600750466,0.549407368
17673,208249_s_at,0.274765176,-0.6005651,0.549530352
19931,210543_s_at,0.274790002,-0.600490268,0.549580004
4517,1558965_at,0.274807167,-0.600438531,0.549614333
23057,213757_at,0.274815827,-0.600412427,0.549631654
33297,224023_s_at,0.274869311,-0.600251234,0.549738621
9158,1569338_at,0.274884188,-0.600206398,0.549768376
52667,243418_at,0.274922516,-0.600090894,0.549845032
13536,204089_x_at,0.274945177,-0.600022607,0.549890354
34215,224957_at,0.27499738,-0.599865308,0.549994761
30074,220790_s_at,0.275036151,-0.599748493,0.550072303
9149,1569322_at,0.275043964,-0.599724956,0.550087927
30367,221084_at,0.275054077,-0.599694486,0.550108155
7386,1563863_x_at,0.275169598,-0.599346489,0.550339196
506,1552969_a_at,0.275192883,-0.599276352,0.550385767
8246,1566324_a_at,0.275205065,-0.599239661,0.55041013
11659,202211_at,0.275235213,-0.59914886,0.550470427
31556,222277_at,0.275301356,-0.598949665,0.550602713
53739,244489_at,0.275333312,-0.598853438,0.550666624
18353,208938_at,0.275365048,-0.598757876,0.550730096
12983,203536_s_at,0.275433151,-0.598552827,0.550866302
19614,210212_x_at,0.275467747,-0.598448675,0.550935494
20197,210817_s_at,0.275499116,-0.598354242,0.550998231
6734,1562670_at,0.275514643,-0.5983075,0.551029287
54667,AFFX-r2-P1-cre-3_at,0.275559979,-0.598171036,0.551119957
44961,235712_at,0.27557943,-0.59811249,0.551158859
43451,234201_x_at,0.275675791,-0.59782248,0.551351582
46849,237600_at,0.27568381,-0.597798349,0.55136762
29419,220135_s_at,0.275721271,-0.59768562,0.551442543
33760,224499_s_at,0.275739819,-0.597629809,0.551479638
1178,1553883_at,0.275747813,-0.597605755,0.551495626
27849,218564_at,0.275754267,-0.597586337,0.551508533
32723,223446_s_at,0.275771582,-0.597534237,0.551543164
43862,234613_at,0.27577413,-0.597526572,0.551548259
28519,219235_s_at,0.275837378,-0.597336281,0.551674756
10854,201406_at,0.275844187,-0.597315796,0.551688374
21927,212622_at,0.275845667,-0.597311345,0.551691333
6287,1561896_at,0.275850251,-0.597297554,0.551700501
27434,218149_s_at,0.275855497,-0.59728177,0.551710995
40644,231390_at,0.27586702,-0.597247106,0.55173404
24694,215400_x_at,0.27590135,-0.597143835,0.551802699
48047,238798_at,0.275932585,-0.59704988,0.551865169
28040,218756_s_at,0.275984832,-0.596892729,0.551969665
30862,221580_s_at,0.276000944,-0.59684427,0.552001889
3869,1557761_s_at,0.276012684,-0.596808964,0.552025367
11349,201901_s_at,0.276035102,-0.596741542,0.552070203
39283,230029_x_at,0.276092754,-0.59656817,0.552185507
46903,237654_at,0.276096956,-0.596555532,0.552193913
44537,235288_at,0.276185449,-0.59628945,0.552370899
17148,207707_s_at,0.276186745,-0.596285555,0.552373489
22246,212943_at,0.276195592,-0.596258956,0.552391183
48360,239111_at,0.276229483,-0.596157065,0.552458966
35236,225980_at,0.276293756,-0.59596385,0.552587512
42740,233489_at,0.276303566,-0.595934362,0.552607131
31394,222114_x_at,0.2764129,-0.595605743,0.5528258
20688,211352_s_at,0.276447358,-0.59550219,0.552894715
18298,208883_at,0.276447393,-0.595502082,0.552894787
24913,215620_at,0.276489128,-0.595376669,0.552978255
26554,217269_s_at,0.276517507,-0.595291392,0.553035015
44318,235069_at,0.276524578,-0.595270147,0.553049156
30185,220901_at,0.276546319,-0.595204821,0.553092639
38470,229216_s_at,0.276557015,-0.595172683,0.553114031
44426,235177_at,0.276590375,-0.595072457,0.553180749
33508,224238_at,0.276613113,-0.595004144,0.553226226
52284,243035_at,0.276732332,-0.594646017,0.553464664
48291,239042_at,0.27679018,-0.594472273,0.553580361
40847,231593_at,0.276821685,-0.594377657,0.55364337
30391,221108_at,0.27683709,-0.594331395,0.553674179
36923,227669_at,0.276903885,-0.59413082,0.553807769
26851,217566_s_at,0.276928308,-0.594057485,0.553856616
26931,217646_at,0.276954626,-0.593978467,0.553909251
21889,212584_at,0.276972128,-0.59392592,0.553944255
21744,212439_at,0.277014302,-0.593799302,0.554028605
19047,209638_x_at,0.277041245,-0.593718419,0.55408249
36706,227451_s_at,0.277062692,-0.593654037,0.554125385
29368,220084_at,0.277067906,-0.593638389,0.554135811
21379,212073_at,0.277084263,-0.593589288,0.554168525
15854,206408_at,0.277098721,-0.593545891,0.554197441
26170,216880_at,0.277124989,-0.593467045,0.554249977
27355,218070_s_at,0.277133707,-0.593440876,0.554267415
53030,243781_at,0.27715318,-0.593382432,0.554306359
10360,200912_s_at,0.277171337,-0.593327936,0.554342674
40593,231339_at,0.277199663,-0.593242924,0.554399327
39993,230739_at,0.277249622,-0.593093001,0.554499244
29624,220340_at,0.277264177,-0.593049324,0.554528354
46179,236930_at,0.277273587,-0.593021087,0.554547174
47806,238557_at,0.277318867,-0.592885221,0.554637734
4062,1558122_s_at,0.277341595,-0.592817029,0.554683189
4236,1558486_at,0.277408378,-0.592616669,0.554816756
361,1552765_x_at,0.277414831,-0.592597311,0.554829662
19775,210377_at,0.277420431,-0.59258051,0.554840863
36188,226933_s_at,0.277425645,-0.59256487,0.55485129
10842,201394_s_at,0.277446408,-0.592502585,0.554892815
15414,205967_at,0.277454836,-0.592477302,0.554909672
37108,227854_at,0.277498407,-0.592346608,0.554996813
43354,234104_at,0.27751228,-0.592304995,0.55502456
47232,237983_at,0.27751755,-0.592289187,0.555035101
9981,200040_at,0.277517641,-0.592288916,0.555035282
28922,219638_at,0.277538442,-0.592226525,0.555076885
20122,210741_at,0.277583159,-0.592092412,0.555166319
40486,231232_at,0.277621373,-0.591977812,0.555242746
9619,1570082_x_at,0.277623659,-0.591970955,0.555247319
35450,226194_at,0.277651576,-0.591887241,0.555303152
1599,1554481_a_at,0.277672861,-0.591823415,0.555345722
9257,1569499_at,0.27769672,-0.591751873,0.555393441
11655,202207_at,0.277699702,-0.591742932,0.555399404
22129,212824_at,0.277709995,-0.59171207,0.555419991
14264,204817_at,0.277720354,-0.59168101,0.555440709
31760,222481_at,0.277722619,-0.591674221,0.555445237
21842,212537_x_at,0.27773165,-0.591647142,0.5554633
22726,213425_at,0.277736683,-0.591632053,0.555473366
45581,236332_at,0.277756814,-0.591571698,0.555513627
26649,217364_x_at,0.27779685,-0.591451669,0.555593699
26828,217543_s_at,0.277826235,-0.591363579,0.555652469
28172,218888_s_at,0.277839876,-0.591322686,0.555679752
39562,230308_at,0.277839946,-0.591322476,0.555679892
15212,205765_at,0.277857399,-0.59127016,0.555714797
46481,237232_at,0.277857836,-0.591268848,0.555715673
22498,213196_at,0.277876419,-0.591213145,0.555752839
19922,210534_s_at,0.277883959,-0.591190547,0.555767917
21856,212551_at,0.277907466,-0.591120086,0.555814932
5518,1560741_at,0.277938279,-0.591027733,0.555876558
36130,226875_at,0.277941978,-0.591016648,0.555883956
44443,235194_at,0.277945611,-0.591005759,0.555891222
42996,233745_at,0.277948181,-0.590998055,0.555896363
9047,1569129_s_at,0.277994552,-0.590859084,0.555989104
25450,216158_at,0.278004186,-0.590830212,0.556008373
53221,243972_at,0.278017421,-0.590790551,0.556034842
42658,233407_at,0.278078737,-0.590606815,0.556157474
9502,1569885_at,0.278131615,-0.590448379,0.556263231
49526,240277_at,0.278161211,-0.59035971,0.556322421
2603,1555829_at,0.278216935,-0.590192771,0.55643387
21782,212477_at,0.278264697,-0.590049699,0.556529395
52111,242862_x_at,0.278278893,-0.590007177,0.556557787
32696,223419_at,0.278309753,-0.589914744,0.556619507
29522,220238_s_at,0.278344473,-0.589810756,0.556688946
26805,217520_x_at,0.278380309,-0.589703433,0.556760618
53322,244072_at,0.278400274,-0.589643643,0.556800547
15980,206534_at,0.278461992,-0.589458829,0.556923983
34516,225259_at,0.278488043,-0.589380825,0.556976085
27876,218591_s_at,0.27850458,-0.589331309,0.557009161
30120,220836_at,0.27850831,-0.589320141,0.55701662
14951,205504_at,0.278537698,-0.589232152,0.557075397
33826,224567_x_at,0.278539786,-0.589225901,0.557079573
11736,202288_at,0.278597159,-0.589054141,0.557194317
4147,1558322_a_at,0.278598061,-0.589051441,0.557196121
20037,210652_s_at,0.278675593,-0.588819355,0.557351186
52557,243308_at,0.278675973,-0.588818218,0.557351946
26578,217293_at,0.278694248,-0.588763518,0.557388495
34038,224780_at,0.278769837,-0.588537287,0.557539674
52850,243601_at,0.278856993,-0.588276476,0.557713985
28237,218953_s_at,0.278859284,-0.58826962,0.557718568
20940,211615_s_at,0.278904407,-0.588134606,0.557808814
14361,204914_s_at,0.278921191,-0.588084389,0.557842382
27144,217859_s_at,0.278948442,-0.58800286,0.557896883
26628,217343_at,0.278995357,-0.587862508,0.557990713
9261,1569503_at,0.279008377,-0.587823557,0.558016755
45316,236067_at,0.279017192,-0.587797189,0.558034384
24333,215039_at,0.279029476,-0.587760443,0.558058952
39667,230413_s_at,0.279055734,-0.587681898,0.558111468
5424,1560558_at,0.279088281,-0.587584548,0.558176561
1004,1553630_at,0.279121733,-0.587484494,0.558243466
27118,217833_at,0.279184817,-0.58729583,0.558369634
20682,211345_x_at,0.279208724,-0.587224337,0.558417449
26307,217017_at,0.279213647,-0.587209618,0.558427293
18184,208769_at,0.279213886,-0.587208901,0.558427772
19712,210313_at,0.279244466,-0.587117459,0.558488932
38040,228786_at,0.279246376,-0.587111747,0.558492753
4016,1558011_at,0.279258031,-0.587076898,0.558516062
52478,243229_at,0.279269945,-0.587041273,0.55853989
37926,228672_at,0.279303288,-0.586941578,0.558606577
18169,208754_s_at,0.279322103,-0.586885326,0.558644205
11493,202045_s_at,0.279330672,-0.586859707,0.558661343
50062,240813_at,0.279344362,-0.586818778,0.558688723
40489,231235_at,0.27935328,-0.586792117,0.558706559
25266,215974_at,0.279393857,-0.58667081,0.558787714
3760,1557610_at,0.279409163,-0.586625054,0.558818327
39605,230351_at,0.279414248,-0.586609853,0.558828497
29921,220637_at,0.279469467,-0.586444796,0.558938935
32127,222848_at,0.279472181,-0.586436683,0.558944363
25061,215768_at,0.279564796,-0.586159881,0.559129593
30538,221255_s_at,0.279642455,-0.585927813,0.55928491
4139,1558301_a_at,0.279654861,-0.585890743,0.559309723
